id;description;temp;vel;stretch;stress
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,566202069;255324,0428
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,599033938;259215,2576
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,631865807;263106,4724
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,664697676;266997,6872
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,697529545;269591,8304
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,732292701;272185,9736
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,76512457;274780,1168
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,797956439;277374,26
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,830788308;279968,4032
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,865551464;282562,5464
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,898383333;286453,7612
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,931215202;289047,9044
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,964047071;290344,976
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,998810227;292939,1192
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,988670973;266997,6872
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,955839104;233273,8256
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,921075949;209926,5368
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,888244079;189173,3912
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,85541221;171014,3888
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,822580341;152855,3864
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,787817186;135993,4556
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,754985316;123022,7396
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,722153447;110052,0235
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,689321578;97081,30754
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,656489709;84110,59153
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,62365784;73734,01873
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,590825971;63357,44592
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,556062815;50386,72992
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,523230946;38713,08551
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,490399077;27039,44111
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,455635921;16662,8683
1005;0ºC, 0.05s-1, 100%;273,15;0,05;1,422804052;3692,152295
1006;0ºC, 0.01s-1, 100%;273,15;0,01;0,998403861;449,4732933
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,032597266;36016,94915
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,065998886;54926,48052
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,098830755;66600,12492
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,131662624;78273,76933
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,16642578;91244,48534
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,199257649;99026,91494
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,232089518;105512,2729
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,264921387;111997,6309
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,299684543;115888,8457
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,332516412;122374,2037
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,365348281;126265,4186
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,39818015;131453,705
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,431012019;135344,9198
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,463843888;137939,063
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,498607044;143127,3494
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,531438913;145721,4926
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,564270782;149612,7074
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,597102651;152206,8506
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,631865807;156098,0654
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,664697676;158692,2086
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,697529545;161286,3518
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,728430128;161286,3518
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,76512457;166474,6382
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,797956439;169068,7814
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,830788308;171662,9246
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,863620178;172959,9962
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,898383333;176851,211
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,931215202;178148,2826
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,964047071;179445,3542
1006;0ºC, 0.01s-1, 100%;273,15;0,01;1,996878941;179445,3542
