id;description;temp;stretch;time;stress
1102;Relaxation, 0ºC, 250%;297,15;3,5;835,8452138;88592,23301
1102;Relaxation, 0ºC, 250%;297,15;3,5;895,812842;88004,45713
1102;Relaxation, 0ºC, 250%;297,15;3,5;952,068721;87383,6904
1102;Relaxation, 0ºC, 250%;297,15;3,5;1013,01259;87073,30703
1102;Relaxation, 0ºC, 250%;297,15;3,5;1073,956459;86762,92366
1102;Relaxation, 0ºC, 250%;297,15;3,5;1134,900328;86142,15693
1102;Relaxation, 0ºC, 250%;297,15;3,5;1195,844197;85521,39019
1102;Relaxation, 0ºC, 250%;297,15;3,5;1256,788066;85521,39019
1102;Relaxation, 0ºC, 250%;297,15;3,5;1313,043945;85211,00683
1102;Relaxation, 0ºC, 250%;297,15;3,5;1373,987814;84900,62346
1102;Relaxation, 0ºC, 250%;297,15;3,5;1434,931683;84590,24009
1102;Relaxation, 0ºC, 250%;297,15;3,5;1495,875552;84279,85673
1102;Relaxation, 0ºC, 250%;297,15;3,5;1556,819421;83659,08999
1102;Relaxation, 0ºC, 250%;297,15;3,5;1613,0753;83659,08999
1102;Relaxation, 0ºC, 250%;297,15;3,5;1674,019169;83348,70662
1102;Relaxation, 0ºC, 250%;297,15;3,5;1734,963038;83348,70662
1102;Relaxation, 0ºC, 250%;297,15;3,5;1795,906907;83348,70662
1102;Relaxation, 0ºC, 250%;297,15;3,5;1856,850776;83038,32326
1102;Relaxation, 0ºC, 250%;297,15;3,5;1920,977597;82766,99029
1102;Relaxation, 0ºC, 250%;297,15;3,5;1974,050524;82727,93989
1102;Relaxation, 0ºC, 250%;297,15;3,5;2034,994393;82417,55652
1102;Relaxation, 0ºC, 250%;297,15;3,5;2095,938262;82417,55652
1102;Relaxation, 0ºC, 250%;297,15;3,5;2156,882131;82107,17315
1102;Relaxation, 0ºC, 250%;297,15;3,5;2217,826;82107,17315
1102;Relaxation, 0ºC, 250%;297,15;3,5;2280,244399;81553,39806
1102;Relaxation, 0ºC, 250%;297,15;3,5;2335,025748;81486,40642
1102;Relaxation, 0ºC, 250%;297,15;3,5;2395,969617;81176,02305
1102;Relaxation, 0ºC, 250%;297,15;3,5;2456,913486;81176,02305
1102;Relaxation, 0ºC, 250%;297,15;3,5;2517,857355;81176,02305
1102;Relaxation, 0ºC, 250%;297,15;3,5;2574,113234;81176,02305
1102;Relaxation, 0ºC, 250%;297,15;3,5;2635,057103;81176,02305
1102;Relaxation, 0ºC, 250%;297,15;3,5;2696,000972;81176,02305
1102;Relaxation, 0ºC, 250%;297,15;3,5;2756,944841;81176,02305
1102;Relaxation, 0ºC, 250%;297,15;3,5;2817,88871;80865,63969
1102;Relaxation, 0ºC, 250%;297,15;3,5;2881,466395;80582,52427
1102;Relaxation, 0ºC, 250%;297,15;3,5;2935,088458;80865,63969
1102;Relaxation, 0ºC, 250%;297,15;3,5;2996,032327;80865,63969
1102;Relaxation, 0ºC, 250%;297,15;3,5;3056,976196;80555,25632
1102;Relaxation, 0ºC, 250%;297,15;3,5;3117,920065;80555,25632
1102;Relaxation, 0ºC, 250%;297,15;3,5;3178,863934;80555,25632
1102;Relaxation, 0ºC, 250%;297,15;3,5;3235,119813;80555,25632
1102;Relaxation, 0ºC, 250%;297,15;3,5;3303,05499;80582,52427
1102;Relaxation, 0ºC, 250%;297,15;3,5;3357,007551;80244,87295
1102;Relaxation, 0ºC, 250%;297,15;3,5;3417,95142;79934,48958
1102;Relaxation, 0ºC, 250%;297,15;3,5;3478,895289;79934,48958
1102;Relaxation, 0ºC, 250%;297,15;3,5;3537,678208;80097,08738
1102;Relaxation, 0ºC, 250%;297,15;3,5;3603,665988;79611,65049
1103;Relaxation, 40ºC, 250%;313,15;3,5;72,28915663;94402,42057
1103;Relaxation, 40ºC, 250%;313,15;3,5;134,4345122;91501,6773
1103;Relaxation, 40ºC, 250%;313,15;3,5;195,195931;88567,19705
1103;Relaxation, 40ºC, 250%;313,15;3,5;255,9573497;86219,61285
1103;Relaxation, 40ºC, 250%;313,15;3,5;312,0448132;84752,37273
1103;Relaxation, 40ºC, 250%;313,15;3,5;372,8062319;84165,47668
1103;Relaxation, 40ºC, 250%;313,15;3,5;433,5676507;83578,58063
1103;Relaxation, 40ºC, 250%;313,15;3,5;494,3290694;82991,68458
1103;Relaxation, 40ºC, 250%;313,15;3,5;555,0904882;82698,23655
1103;Relaxation, 40ºC, 250%;313,15;3,5;611,1779516;82404,78853
1103;Relaxation, 40ºC, 250%;313,15;3,5;671,9393704;81524,44445
1103;Relaxation, 40ºC, 250%;313,15;3,5;732,7007891;81524,44445
1103;Relaxation, 40ºC, 250%;313,15;3,5;793,4622079;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;854,2236266;80644,10038
1103;Relaxation, 40ºC, 250%;313,15;3,5;914,9850454;80644,10038
1103;Relaxation, 40ºC, 250%;313,15;3,5;971,0725088;80644,10038
1103;Relaxation, 40ºC, 250%;313,15;3,5;1031,833928;80644,10038
1103;Relaxation, 40ºC, 250%;313,15;3,5;1092,595346;80644,10038
1103;Relaxation, 40ºC, 250%;313,15;3,5;1153,356765;80644,10038
1103;Relaxation, 40ºC, 250%;313,15;3,5;1214,118184;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;1270,205647;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;1330,967066;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;1391,728485;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;1452,489904;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;1513,251322;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;1574,012741;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;1630,100204;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;1690,861623;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;1751,623042;81230,99643
1103;Relaxation, 40ºC, 250%;313,15;3,5;1812,384461;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;1873,145879;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;1929,233343;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;1989,994762;80937,5484
1103;Relaxation, 40ºC, 250%;313,15;3,5;2050,75618;80644,10038
1103;Relaxation, 40ºC, 250%;313,15;3,5;2111,517599;80644,10038
1103;Relaxation, 40ºC, 250%;313,15;3,5;2172,279018;80644,10038
1103;Relaxation, 40ºC, 250%;313,15;3,5;2233,040437;80644,10038
1103;Relaxation, 40ºC, 250%;313,15;3,5;2289,1279;80644,10038
1103;Relaxation, 40ºC, 250%;313,15;3,5;2349,889319;80350,65235
1103;Relaxation, 40ºC, 250%;313,15;3,5;2410,650738;80350,65235
1103;Relaxation, 40ºC, 250%;313,15;3,5;2471,412156;80350,65235
1103;Relaxation, 40ºC, 250%;313,15;3,5;2532,173575;80350,65235
1103;Relaxation, 40ºC, 250%;313,15;3,5;2588,261039;80350,65235
1103;Relaxation, 40ºC, 250%;313,15;3,5;2649,022457;80350,65235
1103;Relaxation, 40ºC, 250%;313,15;3,5;2709,783876;80644,10038
1103;Relaxation, 40ºC, 250%;313,15;3,5;2770,545295;80350,65235
1103;Relaxation, 40ºC, 250%;313,15;3,5;2831,306714;80350,65235
1103;Relaxation, 40ºC, 250%;313,15;3,5;2892,068132;80350,65235
1103;Relaxation, 40ºC, 250%;313,15;3,5;2948,155596;80350,65235
1103;Relaxation, 40ºC, 250%;313,15;3,5;3008,917014;80350,65235
1103;Relaxation, 40ºC, 250%;313,15;3,5;3069,678433;80350,65235
1103;Relaxation, 40ºC, 250%;313,15;3,5;3130,439852;80057,20433
1103;Relaxation, 40ºC, 250%;313,15;3,5;3191,201271;80057,20433
1103;Relaxation, 40ºC, 250%;313,15;3,5;3247,288734;80350,65235
1103;Relaxation, 40ºC, 250%;313,15;3,5;3308,050153;80057,20433
1103;Relaxation, 40ºC, 250%;313,15;3,5;3368,811572;80057,20433
1103;Relaxation, 40ºC, 250%;313,15;3,5;3429,57299;79763,7563
1103;Relaxation, 40ºC, 250%;313,15;3,5;3490,334409;79763,7563
1103;Relaxation, 40ºC, 250%;313,15;3,5;3551,095828;80057,20433
1104;Relaxation, 50ºC, 250%;323,15;3,5;68,33166833;89055,47226
1104;Relaxation, 50ºC, 250%;323,15;3,5;129,6330788;82614,09549
1104;Relaxation, 50ºC, 250%;323,15;3,5;190,5179566;80856,92323
1104;Relaxation, 50ºC, 250%;323,15;3,5;251,4028345;80271,19915
1104;Relaxation, 50ºC, 250%;323,15;3,5;312,2877123;79392,61302
1104;Relaxation, 50ºC, 250%;323,15;3,5;368,489138;78806,88893
1104;Relaxation, 50ºC, 250%;323,15;3,5;429,3740158;78806,88893
1104;Relaxation, 50ºC, 250%;323,15;3,5;490,2588936;78221,16484
1104;Relaxation, 50ºC, 250%;323,15;3,5;551,1437715;78221,16484
1104;Relaxation, 50ºC, 250%;323,15;3,5;612,0286493;77928,3028
1104;Relaxation, 50ºC, 250%;323,15;3,5;668,230075;77342,57871
1104;Relaxation, 50ºC, 250%;323,15;3,5;729,1149528;77342,57871
1104;Relaxation, 50ºC, 250%;323,15;3,5;789,9998307;77342,57871
1104;Relaxation, 50ºC, 250%;323,15;3,5;850,8847085;77635,44075
1104;Relaxation, 50ºC, 250%;323,15;3,5;911,7695863;77635,44075
1104;Relaxation, 50ºC, 250%;323,15;3,5;967,971012;77635,44075
1104;Relaxation, 50ºC, 250%;323,15;3,5;1028,85589;77635,44075
1104;Relaxation, 50ºC, 250%;323,15;3,5;1089,740768;77342,57871
1104;Relaxation, 50ºC, 250%;323,15;3,5;1150,625646;77635,44075
1104;Relaxation, 50ºC, 250%;323,15;3,5;1211,510523;77928,3028
1104;Relaxation, 50ºC, 250%;323,15;3,5;1272,395401;77928,3028
1104;Relaxation, 50ºC, 250%;323,15;3,5;1328,596827;77928,3028
1104;Relaxation, 50ºC, 250%;323,15;3,5;1389,481705;77635,44075
1104;Relaxation, 50ºC, 250%;323,15;3,5;1450,366583;77928,3028
1104;Relaxation, 50ºC, 250%;323,15;3,5;1511,25146;77928,3028
1104;Relaxation, 50ºC, 250%;323,15;3,5;1572,136338;77635,44075
1104;Relaxation, 50ºC, 250%;323,15;3,5;1628,337764;77635,44075
1104;Relaxation, 50ºC, 250%;323,15;3,5;1689,222642;77635,44075
1104;Relaxation, 50ºC, 250%;323,15;3,5;1750,10752;77635,44075
1104;Relaxation, 50ºC, 250%;323,15;3,5;1810,992397;77635,44075
1104;Relaxation, 50ºC, 250%;323,15;3,5;1871,877275;77635,44075
1104;Relaxation, 50ºC, 250%;323,15;3,5;1928,078701;77342,57871
1104;Relaxation, 50ºC, 250%;323,15;3,5;1988,963579;77342,57871
1104;Relaxation, 50ºC, 250%;323,15;3,5;2049,848457;77342,57871
1104;Relaxation, 50ºC, 250%;323,15;3,5;2110,733334;77342,57871
1104;Relaxation, 50ºC, 250%;323,15;3,5;2171,618212;77342,57871
1104;Relaxation, 50ºC, 250%;323,15;3,5;2232,50309;77049,71667
1104;Relaxation, 50ºC, 250%;323,15;3,5;2288,704516;77342,57871
1104;Relaxation, 50ºC, 250%;323,15;3,5;2349,589394;77049,71667
1104;Relaxation, 50ºC, 250%;323,15;3,5;2410,474271;76756,85462
1104;Relaxation, 50ºC, 250%;323,15;3,5;2471,359149;76756,85462
1104;Relaxation, 50ºC, 250%;323,15;3,5;2532,244027;76756,85462
1104;Relaxation, 50ºC, 250%;323,15;3,5;2588,445453;76756,85462
1104;Relaxation, 50ºC, 250%;323,15;3,5;2649,330331;76756,85462
1104;Relaxation, 50ºC, 250%;323,15;3,5;2710,215209;77049,71667
1104;Relaxation, 50ºC, 250%;323,15;3,5;2771,100086;77049,71667
1104;Relaxation, 50ºC, 250%;323,15;3,5;2831,984964;77049,71667
1104;Relaxation, 50ºC, 250%;323,15;3,5;2892,869842;76756,85462
1104;Relaxation, 50ºC, 250%;323,15;3,5;2949,071268;76756,85462
1104;Relaxation, 50ºC, 250%;323,15;3,5;3009,956146;76463,99258
1104;Relaxation, 50ºC, 250%;323,15;3,5;3070,841023;76756,85462
1104;Relaxation, 50ºC, 250%;323,15;3,5;3131,725901;76463,99258
1104;Relaxation, 50ºC, 250%;323,15;3,5;3192,610779;76463,99258
1104;Relaxation, 50ºC, 250%;323,15;3,5;3248,812205;76171,13054
1104;Relaxation, 50ºC, 250%;323,15;3,5;3309,697083;76171,13054
1104;Relaxation, 50ºC, 250%;323,15;3,5;3370,58196;76171,13054
1104;Relaxation, 50ºC, 250%;323,15;3,5;3431,466838;76171,13054
1104;Relaxation, 50ºC, 250%;323,15;3,5;3492,351716;76171,13054
1104;Relaxation, 50ºC, 250%;323,15;3,5;3553,236594;76171,13054
1105;Relaxation, 60ºC, 250%;333,15;3,5;61,85526474;85987,26115
1105;Relaxation, 60ºC, 250%;333,15;3,5;122,8838862;83088,67787
1105;Relaxation, 60ºC, 250%;333,15;3,5;183,6828897;80914,40353
1105;Relaxation, 60ºC, 250%;333,15;3,5;244,4818933;79671,96105
1105;Relaxation, 60ºC, 250%;333,15;3,5;300,6040504;78740,12919
1105;Relaxation, 60ºC, 250%;333,15;3,5;361,4030539;78118,90794
1105;Relaxation, 60ºC, 250%;333,15;3,5;422,2020575;77497,6867
1105;Relaxation, 60ºC, 250%;333,15;3,5;483,001061;76876,46546
1105;Relaxation, 60ºC, 250%;333,15;3,5;543,8000645;76565,85484
1105;Relaxation, 60ºC, 250%;333,15;3,5;604,5990681;75944,6336
1105;Relaxation, 60ºC, 250%;333,15;3,5;660,7212252;75323,41236
1105;Relaxation, 60ºC, 250%;333,15;3,5;721,5202287;74702,19112
1105;Relaxation, 60ºC, 250%;333,15;3,5;782,3192322;74391,5805
1105;Relaxation, 60ºC, 250%;333,15;3,5;843,1182358;74080,96988
1105;Relaxation, 60ºC, 250%;333,15;3,5;903,9172393;73770,35926
1105;Relaxation, 60ºC, 250%;333,15;3,5;964,7162429;73770,35926
1105;Relaxation, 60ºC, 250%;333,15;3,5;1020,8384;73459,74864
1105;Relaxation, 60ºC, 250%;333,15;3,5;1081,637403;73459,74864
1105;Relaxation, 60ºC, 250%;333,15;3,5;1142,436407;73459,74864
1105;Relaxation, 60ºC, 250%;333,15;3,5;1203,235411;73149,13802
1105;Relaxation, 60ºC, 250%;333,15;3,5;1264,034414;73149,13802
1105;Relaxation, 60ºC, 250%;333,15;3,5;1320,156571;72838,5274
1105;Relaxation, 60ºC, 250%;333,15;3,5;1380,955575;72838,5274
1105;Relaxation, 60ºC, 250%;333,15;3,5;1441,754578;72838,5274
1105;Relaxation, 60ºC, 250%;333,15;3,5;1502,553582;72527,91678
1105;Relaxation, 60ºC, 250%;333,15;3,5;1563,352585;72527,91678
1105;Relaxation, 60ºC, 250%;333,15;3,5;1624,151589;72527,91678
1105;Relaxation, 60ºC, 250%;333,15;3,5;1680,273746;72527,91678
1105;Relaxation, 60ºC, 250%;333,15;3,5;1741,07275;72217,30615
1105;Relaxation, 60ºC, 250%;333,15;3,5;1801,871753;72217,30615
1105;Relaxation, 60ºC, 250%;333,15;3,5;1862,670757;72217,30615
1105;Relaxation, 60ºC, 250%;333,15;3,5;1923,46976;72217,30615
1105;Relaxation, 60ºC, 250%;333,15;3,5;1979,591917;72217,30615
1105;Relaxation, 60ºC, 250%;333,15;3,5;2040,390921;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;2101,189924;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;2161,988928;71596,08491
1105;Relaxation, 60ºC, 250%;333,15;3,5;2222,787931;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;2278,910089;71596,08491
1105;Relaxation, 60ºC, 250%;333,15;3,5;2339,709092;71596,08491
1105;Relaxation, 60ºC, 250%;333,15;3,5;2400,508096;71596,08491
1105;Relaxation, 60ºC, 250%;333,15;3,5;2461,307099;71596,08491
1105;Relaxation, 60ºC, 250%;333,15;3,5;2522,106103;71596,08491
1105;Relaxation, 60ºC, 250%;333,15;3,5;2582,905106;71596,08491
1105;Relaxation, 60ºC, 250%;333,15;3,5;2639,027263;71596,08491
1105;Relaxation, 60ºC, 250%;333,15;3,5;2699,826267;71596,08491
1105;Relaxation, 60ºC, 250%;333,15;3,5;2760,62527;71596,08491
1105;Relaxation, 60ºC, 250%;333,15;3,5;2821,424274;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;2882,223277;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;2943,022281;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;2999,144438;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;3059,943442;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;3120,742445;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;3181,541449;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;3242,340452;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;3298,462609;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;3359,261613;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;3420,060616;72217,30615
1105;Relaxation, 60ºC, 250%;333,15;3,5;3480,85962;72217,30615
1105;Relaxation, 60ºC, 250%;333,15;3,5;3541,658623;71906,69553
1105;Relaxation, 60ºC, 250%;333,15;3,5;3597,780781;71906,69553
